time,global radiation,wind speed,air temperature,sky temperature,??,CO2 concentration,day number,RH
0.0,1.0,5.3,0.4,-3.1956014184135597,0.0,400.0,0.0,77.6
300.0,0.0,5.3,0.4,-3.1956014184135597,0.0,400.0,0.003472222222228538,76.6
600.0,0.0,5.3,0.5,-3.088493084759534,0.0,400.0,0.006944444444457076,76.3
900.0,0.0,5.9,0.5,-3.088493084759534,0.0,400.0,0.010416666666685614,75.0
1200.0,0.0,7.1,0.4,-3.1956014184135597,0.0,400.0,0.013888888888914153,74.7
1500.0,0.0,7.6,0.4,-3.1956014184135597,0.0,400.0,0.017361111111085847,74.6
1800.0,0.0,7.6,0.4,-3.1956014184135597,0.0,400.0,0.020833333333314386,75.2
2100.0,0.0,6.6,0.4,-3.1956014184135597,0.0,400.0,0.024305555555542924,76.0
2400.0,0.0,6.1,0.4,-3.1956014184135597,0.0,400.0,0.027777777777771462,75.9
2700.0,1.0,6.1,0.4,-3.1956014184135597,0.0,400.0,0.03125,76.2
3000.0,0.0,6.1,0.4,-3.1956014184135597,0.0,400.0,0.03472222222222854,76.6
3300.0,0.0,6.1,0.4,-3.1956014184135597,0.0,400.0,0.038194444444457076,76.3
3600.0,0.0,6.1,0.4,-3.1956014184135597,0.0,400.0,0.041666666666685614,76.5
3900.0,0.0,6.1,0.4,-3.1956014184135597,0.0,400.0,0.04513888888891415,76.2
4200.0,0.0,6.1,0.4,-3.1956014184135597,0.0,400.0,0.04861111111108585,76.4
4500.0,0.0,6.1,0.4,-3.1956014184135597,0.0,400.0,0.052083333333314386,76.9
4800.0,0.0,5.6,0.4,-3.1956014184135597,0.0,400.0,0.055555555555542924,76.7
5100.0,0.0,5.6,0.4,-3.1956014184135597,0.0,400.0,0.05902777777777146,76.8
5400.0,0.0,5.6,0.4,-3.1956014184135597,0.0,400.0,0.0625,77.4
5700.0,0.0,5.6,0.5,-3.088493084759534,0.0,400.0,0.06597222222222854,77.8
6000.0,0.0,5.6,0.5,-3.088493084759534,0.0,400.0,0.06944444444445708,78.6
6300.0,0.0,4.6,0.4,-3.1956014184135597,0.0,400.0,0.07291666666668561,79.0
6600.0,0.0,4.7,0.4,-3.1956014184135597,0.0,400.0,0.07638888888891415,78.3
6900.0,0.0,5.7,0.4,-3.1956014184135597,0.0,400.0,0.07986111111108585,77.0
7200.0,0.0,6.2,0.3,-3.302741427782223,0.0,400.0,0.08333333333331439,77.2
7500.0,0.0,6.2,0.4,-3.1956014184135597,0.0,400.0,0.08680555555554292,78.1
7800.0,0.0,6.2,0.4,-3.1956014184135597,0.0,400.0,0.09027777777777146,78.6
8100.0,0.0,6.2,0.4,-3.1956014184135597,0.0,400.0,0.09375,79.9
8400.0,0.0,5.7,0.4,-3.1956014184135597,0.0,400.0,0.09722222222222854,80.1
8700.0,1.0,5.7,0.3,-3.302741427782223,0.0,400.0,0.10069444444445708,80.4
9000.0,0.0,5.7,0.3,-3.302741427782223,0.0,400.0,0.10416666666668561,81.0
9300.0,0.0,4.7,0.3,-3.302741427782223,0.0,400.0,0.10763888888891415,81.0
9600.0,1.0,4.8,0.3,-3.302741427782223,0.0,400.0,0.11111111111108585,80.9
9900.0,0.0,4.9,0.3,-3.302741427782223,0.0,400.0,0.11458333333331439,80.3
10200.0,0.0,4.9,0.2,-3.409913194990395,0.0,400.0,0.11805555555554292,79.6
10500.0,0.0,5.4,0.2,-3.409913194990395,0.0,400.0,0.12152777777777146,78.5
10800.0,0.0,5.4,0.2,-3.409913194990395,0.0,400.0,0.125,78.5
11100.0,0.0,5.4,0.1,-3.517116802422663,0.0,400.0,0.12847222222222854,79.3
11400.0,0.0,5.4,0.1,-3.517116802422663,0.0,400.0,0.13194444444445708,80.6
11700.0,0.0,4.9,0.1,-3.517116802422663,0.0,400.0,0.13541666666668561,81.8
12000.0,0.0,3.9,0.2,-3.409913194990395,0.0,400.0,0.13888888888891415,82.9
12300.0,1.0,3.9,0.2,-3.409913194990395,0.0,400.0,0.14236111111108585,82.9
12600.0,0.0,3.9,0.2,-3.409913194990395,0.0,400.0,0.14583333333331439,82.4
12900.0,0.0,4.9,0.1,-3.517116802422663,0.0,400.0,0.14930555555554292,82.3
13200.0,0.0,4.9,0.2,-3.409913194990395,0.0,400.0,0.15277777777777146,82.2
13500.0,0.0,4.9,0.1,-3.517116802422663,0.0,400.0,0.15625,81.9
13800.0,0.0,4.9,0.1,-3.517116802422663,0.0,400.0,0.15972222222222854,81.5
14100.0,0.0,4.9,0.0,-3.624352332724584,0.0,400.0,0.16319444444445708,81.6
14400.0,0.0,4.9,0.0,-3.624352332724584,0.0,400.0,0.16666666666668561,81.3
14700.0,0.0,4.9,0.0,-3.624352332724584,0.0,400.0,0.17013888888891415,80.3
15000.0,0.0,4.9,0.0,-3.624352332724584,0.0,400.0,0.17361111111108585,80.0
15300.0,0.0,4.9,0.0,-3.624352332724584,0.0,400.0,0.17708333333331439,79.9
15600.0,0.0,4.9,0.0,-3.624352332724584,0.0,400.0,0.18055555555554292,79.9
15900.0,0.0,4.9,-0.1,-3.7316198688037616,0.0,400.0,0.18402777777777146,79.6
16200.0,0.0,4.9,0.0,-3.624352332724584,0.0,400.0,0.1875,79.2
16500.0,0.0,4.4,0.0,-3.624352332724584,0.0,400.0,0.19097222222222854,78.9
16800.0,0.0,4.4,0.0,-3.624352332724584,0.0,400.0,0.19444444444445708,78.8
17100.0,0.0,3.9,0.0,-3.624352332724584,0.0,400.0,0.19791666666668561,78.8
17400.0,1.0,4.1,0.0,-3.624352332724584,0.0,400.0,0.20138888888891415,78.3
17700.0,0.0,4.1,0.0,-3.624352332724584,0.0,400.0,0.20486111111108585,78.2
18000.0,0.0,4.1,0.0,-3.624352332724584,0.0,400.0,0.20833333333331439,78.4
18300.0,1.0,4.1,0.0,-3.624352332724584,0.0,400.0,0.21180555555554292,77.9
18600.0,0.0,4.1,0.0,-3.624352332724584,0.0,400.0,0.21527777777777146,78.4
18900.0,0.0,4.1,0.0,-3.624352332724584,0.0,400.0,0.21875,78.2
19200.0,0.0,4.1,0.1,-3.517116802422663,0.0,400.0,0.22222222222222854,77.7
19500.0,0.0,4.1,0.0,-3.624352332724584,0.0,400.0,0.22569444444445708,77.9
19800.0,0.0,4.1,0.1,-3.517116802422663,0.0,400.0,0.22916666666668561,77.9
20100.0,0.0,4.1,0.1,-3.517116802422663,0.0,400.0,0.23263888888891415,77.8
20400.0,0.0,4.1,0.1,-3.517116802422663,0.0,400.0,0.23611111111108585,77.6
20700.0,0.0,4.1,0.1,-3.517116802422663,0.0,400.0,0.23958333333331439,77.8
21000.0,0.0,4.1,0.1,-3.517116802422663,0.0,400.0,0.24305555555554292,78.2
21300.0,0.0,3.6,0.0,-3.624352332724584,0.0,400.0,0.24652777777777146,78.4
21600.0,0.0,3.8,0.1,-3.517116802422663,0.0,400.0,0.25,78.1
21900.0,0.0,3.8,-0.1,-5.172805548158692,0.0,400.0,0.25347222222222854,78.3
22200.0,0.0,3.3,-0.1,-6.595716492743975,0.0,400.0,0.2569444444444571,78.6
22500.0,0.0,3.3,-0.1,-8.084677758815985,0.0,400.0,0.2604166666666856,78.8
22800.0,0.0,3.3,-0.2,-9.719031641476306,0.0,400.0,0.26388888888891415,79.5
23100.0,0.0,3.3,-0.2,-11.263556162620034,0.0,400.0,0.26736111111108585,79.8
23400.0,0.0,3.3,-0.2,-12.790580968944653,0.0,400.0,0.2708333333333144,80.2
23700.0,0.0,3.3,-0.2,-14.391099684241965,0.0,400.0,0.2743055555555429,80.1
24000.0,0.0,3.3,-0.2,-16.021881313505673,0.0,400.0,0.27777777777777146,79.8
24300.0,0.0,2.8,-0.2,-17.684295656600426,0.0,400.0,0.28125,78.7
24600.0,0.0,2.8,-0.1,-19.18815536359324,0.0,400.0,0.28472222222222854,77.9
24900.0,0.0,3.5,0.0,-20.765922604981228,0.0,400.0,0.2881944444444571,76.9
25200.0,0.0,3.5,0.0,-22.489027779424077,0.0,400.0,0.2916666666666856,75.9
25500.0,0.0,3.5,0.0,-20.78315242920877,0.0,400.0,0.29513888888891415,75.3
25800.0,0.0,3.5,-0.1,-19.20508051568683,0.0,400.0,0.29861111111108585,75.2
26100.0,0.0,3.5,0.0,-17.376122991684525,0.0,400.0,0.3020833333333144,75.1
26400.0,0.0,3.5,-0.1,-15.856727268865484,0.0,400.0,0.3055555555555429,74.8
26700.0,0.0,3.5,-0.1,-14.276475127357457,0.0,400.0,0.30902777777777146,75.1
27000.0,0.0,3.5,-0.1,-12.679419486446477,0.0,400.0,0.3125,76.1
27300.0,0.0,3.5,-0.2,-11.234486261161237,0.0,400.0,0.31597222222222854,76.4
27600.0,0.0,3.0,-0.1,-9.614306391113303,0.0,400.0,0.3194444444444571,76.2
27900.0,0.0,3.0,-0.2,-8.216124412133809,0.0,400.0,0.3229166666666856,76.5
28200.0,0.0,3.0,-0.3,-6.837097742327785,0.0,400.0,0.32638888888891415,76.8
28500.0,0.0,3.0,-0.3,-5.366218543295645,0.0,400.0,0.32986111111108585,77.3
28800.0,0.0,3.0,-0.3,-3.9602062972848557,0.0,400.0,0.3333333333333144,77.6
29100.0,0.0,3.0,-0.4,-4.053615344733714,0.0,400.0,0.3368055555555429,78.0
29400.0,0.0,3.0,-0.4,-4.053615344733714,0.0,400.0,0.34027777777777146,78.3
29700.0,0.0,3.0,-0.4,-4.053615344733714,0.0,400.0,0.34375,78.5
30000.0,0.0,2.5,-0.5,-4.1610117382758744,0.0,400.0,0.34722222222222854,79.0
30300.0,0.0,2.5,-0.5,-4.1610117382758744,0.0,400.0,0.3506944444444571,79.4
30600.0,0.0,2.5,-0.5,-4.1610117382758744,0.0,400.0,0.3541666666666856,80.2
30900.0,0.0,2.0,-0.6,-4.268440556101098,0.0,400.0,0.35763888888891415,80.6
31200.0,0.0,1.8,-0.6,-4.268440556101098,0.0,400.0,0.36111111111108585,81.1
31500.0,2.0,1.5,-0.6,-4.268440556101098,0.0,400.0,0.3645833333333144,81.2
31800.0,3.0,1.5,-0.6,-4.268440556101098,0.0,400.0,0.3680555555555429,80.9
32100.0,6.0,1.5,-0.6,-4.268440556101098,0.0,400.0,0.37152777777777146,81.1
32400.0,12.0,1.5,-0.8,-4.483395802878931,0.0,400.0,0.375,81.3
32700.0,13.0,1.5,-0.9,-6.05645764207452,0.0,400.0,0.37847222222222854,82.2
33000.0,17.0,1.5,-1.1,-7.731531250448597,0.0,400.0,0.3819444444444571,82.8
33300.0,20.0,1.5,-1.1,-9.253360993870729,0.0,400.0,0.3854166666666856,83.5
33600.0,39.0,1.5,-1.1,-10.80198387847662,0.0,400.0,0.38888888888891415,84.1
33900.0,47.0,1.5,-0.9,-12.129986182144819,0.0,400.0,0.39236111111108585,84.1
34200.0,54.0,2.0,-1.0,-13.809909977442203,0.0,400.0,0.3958333333333144,84.2
34500.0,31.0,2.0,-1.1,-15.573092958047823,0.0,400.0,0.3993055555555429,84.4
34800.0,36.0,2.0,-1.1,-17.24003273703255,0.0,400.0,0.40277777777777146,84.7
35100.0,41.0,2.5,-1.1,-18.940198398912088,0.0,400.0,0.40625,84.8
35400.0,43.0,2.5,-1.1,-20.625108264989734,0.0,400.0,0.40972222222222854,84.8
35700.0,43.0,2.5,-1.1,-22.39554259157981,0.0,400.0,0.4131944444444571,85.0
36000.0,39.0,2.5,-1.1,-24.189671029165396,0.0,400.0,0.4166666666666856,84.6
36300.0,39.0,2.5,-1.1,-24.443774084619747,0.0,400.0,0.42013888888891415,84.5
36600.0,41.0,2.5,-1.1,-24.706166864343118,0.0,400.0,0.42361111111108585,84.4
36900.0,43.0,2.5,-1.1,-24.96939366283803,0.0,400.0,0.4270833333333144,84.4
37200.0,51.0,2.5,-1.1,-25.23346069196694,0.0,400.0,0.4305555555555429,84.0
37500.0,61.0,2.5,-1.1,-25.49079347684551,0.0,400.0,0.43402777777777146,84.1
37800.0,49.0,2.5,-1.1,-25.756535439302553,0.0,400.0,0.4375,83.9
38100.0,71.0,2.5,-1.1,-26.023136525901236,0.0,400.0,0.44097222222222854,83.7
38400.0,61.0,2.5,-1.1,-26.282949270558305,0.0,400.0,0.4444444444444571,83.2
38700.0,48.0,2.5,-1.1,-26.551263197195908,0.0,400.0,0.4479166666666856,83.0
39000.0,56.0,2.7,-1.1,-26.820455817775382,0.0,400.0,0.45138888888891415,82.9
39300.0,73.0,2.7,-1.0,-26.928153723089167,0.0,400.0,0.45486111111108585,82.6
39600.0,91.0,2.7,-0.9,-27.027797630956655,0.0,400.0,0.4583333333333144,82.3
39900.0,95.0,2.2,-0.8,-26.336737541738813,0.0,400.0,0.4618055555555429,81.9
40200.0,145.0,2.2,-0.8,-25.803799106277552,0.0,400.0,0.46527777777777146,81.2
40500.0,195.0,2.2,-0.7,-25.116605078579596,0.0,400.0,0.46875,80.8
40800.0,202.0,2.2,-0.6,-24.450895143684704,0.0,400.0,0.47222222222222854,80.2
41100.0,217.0,2.2,-0.5,-23.77659093331158,0.0,400.0,0.4756944444444571,79.9
41400.0,221.0,2.2,-0.2,-22.804201464406788,0.0,400.0,0.4791666666666856,80.0
41700.0,224.0,2.2,-0.2,-22.31056009208072,0.0,400.0,0.48263888888891415,79.4
42000.0,229.0,2.2,-0.2,-21.805425843147418,0.0,400.0,0.48611111111108585,78.6
42300.0,230.0,2.2,0.0,-21.007892270704872,0.0,400.0,0.4895833333333144,78.1
42600.0,234.0,2.8,0.0,-20.51136783186729,0.0,400.0,0.4930555555555429,77.6
42900.0,238.0,2.8,0.1,-19.886981699880835,0.0,400.0,0.49652777777777146,76.9
43200.0,240.0,2.8,0.2,-19.25404632428669,0.0,400.0,0.5,76.0
43500.0,240.0,2.8,0.4,-18.72602603207787,0.0,400.0,0.5034722222222285,75.0
43800.0,244.0,2.8,0.3,-18.633451457938293,0.0,400.0,0.5069444444444571,74.9
44100.0,249.0,3.2,0.3,-18.392317635875713,0.0,400.0,0.5104166666666856,73.8
44400.0,252.0,3.2,0.5,-17.8709965621847,0.0,400.0,0.5138888888889142,73.8
44700.0,253.0,3.2,0.7,-17.353510582842006,0.0,400.0,0.5173611111110858,73.6
45000.0,258.0,3.2,0.7,-17.123516852727676,0.0,400.0,0.5208333333333144,73.1
45300.0,257.0,3.2,0.7,-16.887404263133874,0.0,400.0,0.5243055555555429,72.1
45600.0,257.0,3.2,0.8,-16.514493386611036,0.0,400.0,0.5277777777777715,71.5
45900.0,259.0,3.2,0.9,-16.14354744687199,0.0,400.0,0.53125,70.2
46200.0,258.0,4.3,0.9,-15.9171526993091,0.0,400.0,0.5347222222222285,69.5
46500.0,258.0,4.3,1.0,-15.549301378123914,0.0,400.0,0.5381944444444571,69.2
46800.0,257.0,3.8,1.1,-15.191951476264649,0.0,400.0,0.5416666666666856,69.3
47100.0,258.0,3.3,0.9,-16.138920939231127,0.0,400.0,0.5451388888889142,68.5
47400.0,257.0,3.3,0.9,-16.841846261353453,0.0,400.0,0.5486111111110858,67.2
47700.0,257.0,3.3,1.0,-17.410664692327543,0.0,400.0,0.5520833333333144,68.1
48000.0,253.0,3.3,1.0,-18.123604322975496,0.0,400.0,0.5555555555555429,67.8
48300.0,248.0,2.8,0.9,-18.96539204582257,0.0,400.0,0.5590277777777715,67.4
48600.0,248.0,2.8,1.0,-19.546889262054123,0.0,400.0,0.5625,67.9
48900.0,248.0,2.8,1.0,-20.278102239089492,0.0,400.0,0.5659722222222285,67.6
49200.0,243.0,2.8,1.0,-20.994549409746128,0.0,400.0,0.5694444444444571,66.6
49500.0,239.0,2.9,1.0,-21.738503713332022,0.0,400.0,0.5729166666666856,66.3
49800.0,234.0,2.9,1.0,-22.489121597978993,0.0,400.0,0.5763888888889142,66.5
50100.0,229.0,2.9,1.0,-23.2465440153957,0.0,400.0,0.5798611111110858,66.9
50400.0,224.0,2.9,1.0,-23.988979639044942,0.0,400.0,0.5833333333333144,67.4
50700.0,221.0,2.9,1.0,-23.99644075229955,0.0,400.0,0.5868055555555429,67.8
51000.0,214.0,2.9,1.0,-23.99644075229955,0.0,400.0,0.5902777777777715,67.9
51300.0,208.0,2.9,1.0,-23.99644075229955,0.0,400.0,0.59375,67.7
51600.0,202.0,2.9,1.0,-23.99644075229955,0.0,400.0,0.5972222222222285,67.9
51900.0,199.0,2.9,1.0,-23.99644075229955,0.0,400.0,0.6006944444444571,67.7
52200.0,192.0,2.9,1.0,-23.99644075229955,0.0,400.0,0.6041666666666856,66.8
52500.0,184.0,2.9,1.0,-23.99644075229955,0.0,400.0,0.6076388888889142,67.0
52800.0,179.0,2.9,1.0,-23.99644075229955,0.0,400.0,0.6111111111110858,67.4
53100.0,174.0,2.9,0.9,-24.15337896694055,0.0,400.0,0.6145833333333144,65.9
53400.0,168.0,2.9,0.9,-24.15337896694055,0.0,400.0,0.6180555555555429,65.3
53700.0,159.0,2.9,0.9,-24.15337896694055,0.0,400.0,0.6215277777777715,65.5
54000.0,153.0,2.9,0.8,-24.310614490178267,0.0,400.0,0.625,64.7
54300.0,143.0,2.9,0.8,-23.797679275497046,0.0,400.0,0.6284722222222285,65.1
54600.0,135.0,2.9,0.9,-23.147793053202918,0.0,400.0,0.6319444444444571,65.6
54900.0,129.0,2.9,0.9,-22.64226787359695,0.0,400.0,0.6354166666666856,64.5
55200.0,121.0,2.9,0.8,-22.291629077272916,0.0,400.0,0.6388888888889142,64.6
55500.0,111.0,2.4,0.8,-21.790832972513698,0.0,400.0,0.6423611111110858,65.3
55800.0,103.0,2.4,0.6,-21.606495388549007,0.0,400.0,0.6458333333333144,65.2
56100.0,94.0,2.4,0.7,-20.960463436683312,0.0,400.0,0.6493055555555429,64.5
56400.0,86.0,2.4,0.6,-20.614325680321627,0.0,400.0,0.6527777777777715,64.1
56700.0,78.0,2.4,0.5,-20.268770893471014,0.0,400.0,0.65625,64.9
57000.0,69.0,2.4,0.6,-19.647643054209965,0.0,400.0,0.6597222222222285,65.4
57300.0,59.0,2.4,0.5,-19.305219061527595,0.0,400.0,0.6631944444444571,66.2
57600.0,53.0,2.4,0.4,-18.97238060636738,0.0,400.0,0.6666666666666856,65.3
57900.0,45.0,1.9,0.4,-19.444331783630076,0.0,400.0,0.6701388888889142,65.4
58200.0,38.0,1.9,0.3,-20.078329590770124,0.0,400.0,0.6736111111110858,65.5
58500.0,29.0,1.9,0.3,-20.571039452496336,0.0,400.0,0.6770833333333144,66.3
58800.0,22.0,1.9,0.2,-21.21483837668262,0.0,400.0,0.6805555555555429,67.4
59100.0,16.0,1.4,0.1,-21.850080998606956,0.0,400.0,0.6840277777777715,67.8
59400.0,12.0,0.9,0.1,-22.354183460872434,0.0,400.0,0.6875,68.5
59700.0,7.0,0.4,-0.1,-23.16692302926276,0.0,400.0,0.6909722222222285,68.4
60000.0,3.0,0.0,-0.3,-23.97461099814123,0.0,400.0,0.6944444444444571,71.9
60300.0,2.0,0.0,-0.4,-24.65008787823575,0.0,400.0,0.6979166666666856,72.8
60600.0,0.0,0.0,-0.5,-25.332028611151998,0.0,400.0,0.7013888888889142,73.5
60900.0,0.0,0.0,-0.5,-25.860510862497534,0.0,400.0,0.7048611111110858,74.1
61200.0,0.0,0.0,-0.7,-26.70052800319391,0.0,400.0,0.7083333333333144,74.5
61500.0,0.0,0.0,-0.8,-26.86792085806988,0.0,400.0,0.7118055555555429,74.4
61800.0,0.0,0.0,-0.8,-26.86792085806988,0.0,400.0,0.7152777777777715,74.7
62100.0,0.0,0.0,-0.9,-27.030419994038482,0.0,400.0,0.71875,75.1
62400.0,0.0,0.0,-1.0,-27.193241636597094,0.0,400.0,0.7222222222222285,75.1
62700.0,0.0,0.0,-1.1,-27.356387283201457,0.0,400.0,0.7256944444444571,75.7
63000.0,0.0,0.0,-1.1,-27.356387283201457,0.0,400.0,0.7291666666666856,75.0
63300.0,0.0,0.0,-1.1,-27.356387283201457,0.0,400.0,0.7326388888889142,75.5
63600.0,0.0,0.0,-1.1,-27.356387283201457,0.0,400.0,0.7361111111110858,75.3
63900.0,0.0,0.0,-1.1,-27.356387283201457,0.0,400.0,0.7395833333333144,75.0
64200.0,0.0,0.0,-1.1,-27.356387283201457,0.0,400.0,0.7430555555555429,74.9
64500.0,0.0,0.0,-1.1,-27.356387283201457,0.0,400.0,0.7465277777777715,75.1
64800.0,0.0,0.0,-1.1,-27.356387283201457,0.0,400.0,0.75,75.1
65100.0,0.0,0.0,-1.2,-27.51985844226246,0.0,400.0,0.7534722222222285,75.5
65400.0,0.0,0.0,-1.2,-27.51985844226246,0.0,400.0,0.7569444444444571,75.3
65700.0,0.0,0.0,-1.2,-27.51985844226246,0.0,400.0,0.7604166666666856,75.3
66000.0,0.0,0.0,-1.2,-27.51985844226246,0.0,400.0,0.7638888888889142,75.5
66300.0,0.0,0.0,-1.3,-27.683656633255765,0.0,400.0,0.7673611111110858,75.4
66600.0,0.0,0.0,-1.3,-27.683656633255765,0.0,400.0,0.7708333333333144,75.5
66900.0,0.0,0.0,-1.2,-27.51985844226246,0.0,400.0,0.7743055555555429,74.7
67200.0,0.0,0.0,-1.3,-27.683656633255765,0.0,400.0,0.7777777777777715,74.4
67500.0,0.0,0.0,-1.2,-27.51985844226246,0.0,400.0,0.78125,74.1
67800.0,0.0,0.0,-1.3,-27.683656633255765,0.0,400.0,0.7847222222222285,74.3
68100.0,0.0,0.0,-1.3,-27.683656633255765,0.0,400.0,0.7881944444444571,73.9
68400.0,0.0,0.0,-1.3,-27.683656633255765,0.0,400.0,0.7916666666666856,74.5
68700.0,0.0,0.0,-1.4,-27.847783386832646,0.0,400.0,0.7951388888889142,75.1
69000.0,0.0,0.0,-1.4,-27.847783386832646,0.0,400.0,0.7986111111110858,75.7
69300.0,0.0,0.0,-1.7,-28.34215049958388,0.0,400.0,0.8020833333333144,76.7
69600.0,0.0,0.0,-1.6,-28.177028760896803,0.0,400.0,0.8055555555555429,76.3
69900.0,0.0,0.0,-1.4,-27.847783386832646,0.0,400.0,0.8090277777777715,75.7
70200.0,0.0,0.0,-1.5,-28.01224024493257,0.0,400.0,0.8125,76.1
70500.0,0.0,0.0,-1.6,-28.177028760896803,0.0,400.0,0.8159722222222285,77.4
70800.0,0.0,0.0,-1.7,-28.34215049958388,0.0,400.0,0.8194444444444571,78.4
71100.0,0.0,0.0,-1.6,-28.177028760896803,0.0,400.0,0.8229166666666856,77.5
71400.0,0.0,0.0,-1.7,-28.34215049958388,0.0,400.0,0.8263888888889142,77.2
71700.0,0.0,0.0,-1.8,-28.50760703748628,0.0,400.0,0.8298611111110858,78.0
72000.0,0.0,0.0,-1.9,-28.67339996284872,0.0,400.0,0.8333333333333144,79.5
72300.0,0.0,0.0,-2.1,-29.006001388413836,0.0,400.0,0.8368055555555429,81.9
72600.0,0.0,0.0,-2.2,-29.17281312495288,0.0,400.0,0.8402777777777715,82.8
72900.0,0.0,0.0,-1.9,-28.67339996284872,0.0,400.0,0.84375,81.3
73200.0,0.0,0.0,-1.7,-28.34215049958388,0.0,400.0,0.8472222222222285,78.3
73500.0,0.0,0.0,-1.6,-28.177028760896803,0.0,400.0,0.8506944444444571,77.2
73800.0,0.0,0.0,-1.6,-28.177028760896803,0.0,400.0,0.8541666666666856,76.6
74100.0,0.0,0.0,-1.7,-28.34215049958388,0.0,400.0,0.8576388888889142,76.7
74400.0,0.0,0.0,-2.0,-28.839530875787887,0.0,400.0,0.8611111111110858,79.1
74700.0,0.0,0.0,-2.2,-29.17281312495288,0.0,400.0,0.8645833333333144,81.1
75000.0,0.0,0.0,-2.1,-29.006001388413836,0.0,400.0,0.8680555555555429,81.0
75300.0,0.0,0.0,-2.1,-29.006001388413836,0.0,400.0,0.8715277777777715,80.5
75600.0,0.0,0.0,-1.9,-28.67339996284872,0.0,400.0,0.875,79.1
75900.0,0.0,0.0,-2.0,-28.839530875787887,0.0,400.0,0.8784722222222285,79.1
76200.0,0.0,0.0,-2.0,-28.839530875787887,0.0,400.0,0.8819444444444571,79.0
76500.0,0.0,0.0,-2.0,-28.839530875787887,0.0,400.0,0.8854166666666856,78.8
76800.0,0.0,0.0,-2.2,-29.17281312495288,0.0,400.0,0.8888888888889142,80.4
77100.0,0.0,0.0,-2.3,-29.339967721872142,0.0,400.0,0.8923611111110858,81.8
77400.0,0.0,0.0,-2.3,-29.339967721872142,0.0,400.0,0.8958333333333144,80.8
77700.0,0.0,0.0,-2.3,-29.339967721872142,0.0,400.0,0.8993055555555429,80.7
78000.0,0.0,0.0,-2.2,-29.17281312495288,0.0,400.0,0.9027777777777715,80.7
78300.0,0.0,0.0,-1.9,-28.67339996284872,0.0,400.0,0.90625,79.4
78600.0,0.0,0.0,-1.8,-28.50760703748628,0.0,400.0,0.9097222222222285,79.8
78900.0,0.0,0.0,-1.8,-28.50760703748628,0.0,400.0,0.9131944444444571,80.5
79200.0,0.0,0.0,-1.9,-28.670808019517978,0.0,400.0,0.9166666666666856,81.7
79500.0,0.0,0.0,-2.0,-28.566681202795337,0.0,400.0,0.9201388888889142,82.8
79800.0,0.0,0.0,-1.8,-27.960735097750188,0.0,400.0,0.9236111111110858,83.2
80100.0,0.0,0.0,-1.8,-27.686027125963335,0.0,400.0,0.9270833333333144,82.8
80400.0,0.0,0.0,-2.3,-28.228274248778746,0.0,400.0,0.9305555555555429,83.1
80700.0,0.0,0.0,-2.3,-27.959271457029985,0.0,400.0,0.9340277777777715,85.3
81000.0,0.0,0.0,-2.2,-27.5210291413631,0.0,400.0,0.9375,81.6
81300.0,0.0,0.0,-2.5,-27.73203741829235,0.0,400.0,0.9409722222222285,84.3
81600.0,0.0,0.0,-2.4,-27.30286662280946,0.0,400.0,0.9444444444444571,86.2
81900.0,0.0,0.0,-2.5,-27.189297432530054,0.0,400.0,0.9479166666666856,85.7
82200.0,0.0,0.0,-2.5,-26.915362410196565,0.0,400.0,0.9513888888889142,86.4
82500.0,0.0,0.0,-2.6,-26.801532687090656,0.0,400.0,0.9548611111110858,85.5
82800.0,0.0,0.0,-2.9,-27.013445564298223,0.0,400.0,0.9583333333333144,85.7
83100.0,0.0,0.0,-3.1,-25.70379583407896,0.0,400.0,0.9618055555555429,86.4
83400.0,0.0,0.0,-2.9,-23.792238609549457,0.0,400.0,0.9652777777777715,87.7
83700.0,0.0,0.0,-2.6,-21.78414318257498,0.0,400.0,0.96875,86.4
84000.0,0.0,0.0,-2.7,-20.439046902420614,0.0,400.0,0.9722222222222285,85.4
84300.0,0.0,0.0,-2.5,-18.65688377781447,0.0,400.0,0.9756944444444571,84.6
84600.0,0.0,0.0,-2.4,-17.05004483272711,0.0,400.0,0.9791666666666856,83.6
84900.0,0.0,0.0,-2.6,-15.906183562682486,0.0,400.0,0.9826388888889142,83.8
85200.0,0.0,0.0,-2.9,-14.85807968774941,0.0,400.0,0.9861111111110858,84.9
85500.0,0.0,0.0,-2.9,-13.442629819844683,0.0,400.0,0.9895833333333144,86.4
85800.0,0.0,0.0,-2.7,-11.809629824069134,0.0,400.0,0.9930555555555429,85.9
86100.0,0.0,0.0,-2.8,-10.600969173581632,0.0,400.0,0.9965277777777715,84.1
86400.0,0.0,0.0,-3.0,-9.481969492363362,0.0,400.0,1.0,85.0
86700.0,0.0,0.0,-3.0,-9.258218873992973,0.0,400.0,1.0034722222222285,86.3
87000.0,0.0,0.0,-3.0,-9.041615523898884,0.0,400.0,1.006944444444457,86.4
87300.0,0.0,0.0,-2.6,-8.369169059626756,0.0,400.0,1.0104166666666856,84.8
87600.0,0.0,0.0,-2.5,-8.037404533380197,0.0,400.0,1.0138888888889142,83.0
87900.0,0.0,0.0,-2.4,-7.707207739280591,0.0,400.0,1.0173611111110858,81.9
88200.0,0.0,0.0,-2.4,-7.495598475805025,0.0,400.0,1.0208333333333144,81.3
88500.0,0.0,0.0,-2.3,-7.167934612735223,0.0,400.0,1.024305555555543,81.0
