time,global radiation,wind speed,air temperature,sky temperature,??,CO2 concentration,day number,RH
25208400.0,18.0,0.0,9.9,6.849157350938981,0.0,400.0,291.7638888888889,59.9
25208700.0,12.0,0.0,9.9,6.849157350938981,0.0,400.0,291.7673611111111,60.9
25209000.0,7.0,0.0,9.8,6.744693678945964,0.0,400.0,291.7708333333333,61.5
25209300.0,4.0,0.0,9.8,6.744693678945964,0.0,400.0,291.77430555555554,61.5
25209600.0,2.0,0.0,9.6,6.535691323921981,0.0,400.0,291.77777777777777,62.5
25209900.0,0.0,0.0,9.5,6.431152517278974,0.0,400.0,291.78125,63.1
25210200.0,0.0,0.0,9.5,6.431152517278974,0.0,400.0,291.78472222222223,64.4
25210500.0,0.0,0.0,9.4,6.326588541838078,0.0,400.0,291.78819444444446,65.3
25210800.0,0.0,0.0,9.3,6.220383269699312,0.0,400.0,291.7916666666667,65.6
25211100.0,0.0,0.0,9.2,5.947784476675565,0.0,400.0,291.7951388888889,67.1
25211400.0,0.0,0.0,9.0,5.564180720270485,0.0,400.0,291.7986111111111,69.2
25211700.0,0.0,0.0,8.8,5.1790582199565165,0.0,400.0,291.8020833333333,70.1
25212000.0,0.0,0.0,8.5,4.686495691025527,0.0,400.0,291.80555555555554,70.9
25212300.0,0.0,0.0,8.4,4.409194419474261,0.0,400.0,291.80902777777777,71.9
25212600.0,0.0,0.0,8.4,4.232446735609585,0.0,400.0,291.8125,72.8
25212900.0,0.0,0.0,8.4,4.055360534320641,0.0,400.0,291.81597222222223,72.3
25213200.0,0.0,0.0,8.5,3.9900498173466303,0.0,400.0,291.81944444444446,72.8
25213500.0,0.0,0.0,8.3,3.597883451907933,0.0,400.0,291.8229166666667,73.5
25213800.0,0.0,0.0,8.4,3.5271492609431334,0.0,400.0,291.8263888888889,73.9
25214100.0,0.0,0.0,8.2,3.1327697878083995,0.0,400.0,291.8298611111111,73.4
25214400.0,0.0,0.0,8.3,3.066796557631676,0.0,400.0,291.8333333333333,73.3
25214700.0,0.0,0.0,8.3,3.2424063869261204,0.0,400.0,291.83680555555554,73.3
25215000.0,0.0,0.0,8.4,3.5287916899604284,0.0,400.0,291.84027777777777,72.7
25215300.0,0.0,0.0,8.4,3.7068895946306384,0.0,400.0,291.84375,72.6
25215600.0,0.0,0.0,8.3,3.772485486854009,0.0,400.0,291.84722222222223,73.2
25215900.0,0.0,0.0,8.2,3.8433594645078415,0.0,400.0,291.85069444444446,73.9
25216200.0,0.0,0.0,8.2,4.021014073234426,0.0,400.0,291.8541666666667,74.7
25216500.0,0.0,0.0,8.1,4.086961160410965,0.0,400.0,291.8576388888889,75.0
25216800.0,0.0,0.0,8.0,4.1581791115795,0.0,400.0,291.8611111111111,75.5
25217100.0,0.0,0.0,8.0,4.335395501753169,0.0,400.0,291.8645833333333,76.1
25217400.0,0.0,0.0,7.7,4.195655386680812,0.0,400.0,291.86805555555554,76.5
25217700.0,0.0,0.0,7.7,4.367991499117011,0.0,400.0,291.87152777777777,76.5
25218000.0,0.0,0.0,7.6,4.44003370982972,0.0,400.0,291.875,76.2
25218300.0,0.0,0.0,7.6,4.440061244559558,0.0,400.0,291.87847222222223,76.6
25218600.0,0.0,0.0,7.5,4.33500702037378,0.0,400.0,291.88194444444446,77.1
25218900.0,0.0,0.0,7.5,4.33500702037378,0.0,400.0,291.8854166666667,76.9
25219200.0,0.0,0.0,7.4,4.229926346602326,0.0,400.0,291.8888888888889,77.1
25219500.0,0.0,0.0,7.3,4.124819157190643,0.0,400.0,291.8923611111111,76.9
25219800.0,0.0,0.0,7.3,4.124819157190643,0.0,400.0,291.8958333333333,77.0
25220100.0,0.0,0.0,7.3,4.124819157190643,0.0,400.0,291.89930555555554,76.8
25220400.0,0.0,0.0,7.3,4.124819157190643,0.0,400.0,291.90277777777777,76.9
25220700.0,0.0,0.0,7.2,4.019685385886646,0.0,400.0,291.90625,76.8
25221000.0,0.0,0.0,7.3,4.124819157190643,0.0,400.0,291.90972222222223,76.6
25221300.0,0.0,0.0,7.1,3.914524966240549,0.0,400.0,291.91319444444446,76.8
25221600.0,0.0,0.0,7.1,3.914524966240549,0.0,400.0,291.9166666666667,77.5
25221900.0,0.0,0.0,7.0,3.8093378316037843,0.0,400.0,291.9201388888889,77.5
25222200.0,0.0,0.0,6.9,3.704123915128207,0.0,400.0,291.9236111111111,77.6
25222500.0,0.0,0.0,6.8,3.5988831497656406,0.0,400.0,291.9270833333333,78.0
25222800.0,0.0,0.0,6.8,3.5988831497656406,0.0,400.0,291.93055555555554,78.2
25223100.0,0.0,0.0,6.7,3.4936154682666256,0.0,400.0,291.93402777777777,78.2
25223400.0,0.0,0.0,6.8,3.5988831497656406,0.0,400.0,291.9375,78.7
25223700.0,0.0,0.5,6.7,3.4936154682666256,0.0,400.0,291.94097222222223,78.5
25224000.0,0.0,1.0,6.8,3.5988831497656406,0.0,400.0,291.94444444444446,77.7
25224300.0,0.0,1.0,6.9,3.704123915128207,0.0,400.0,291.9479166666667,76.9
25224600.0,0.0,1.0,6.9,3.704123915128207,0.0,400.0,291.9513888888889,76.7
25224900.0,0.0,1.0,7.0,3.8093378316037843,0.0,400.0,291.9548611111111,76.6
25225200.0,0.0,1.0,7.0,3.8093378316037843,0.0,400.0,291.9583333333333,76.4
25225500.0,0.0,1.0,7.1,3.382227723201254,0.0,400.0,291.96180555555554,75.9
25225800.0,0.0,1.0,7.2,2.948538688034887,0.0,400.0,291.96527777777777,75.0
25226100.0,0.0,1.0,7.2,2.405621516783981,0.0,400.0,291.96875,74.4
25226400.0,0.0,1.0,7.3,1.9838454526379792,0.0,400.0,291.97222222222223,73.4
25226700.0,0.0,1.0,7.3,1.435456218447655,0.0,400.0,291.97569444444446,73.9
25227000.0,0.0,1.0,7.2,0.773158411954455,0.0,400.0,291.9791666666667,73.9
25227300.0,0.0,1.0,7.1,0.12148644076205528,0.0,400.0,291.9826388888889,74.0
25227600.0,0.0,1.0,7.1,-0.4388157259460286,0.0,400.0,291.9861111111111,74.0
25227900.0,0.0,1.0,7.0,-1.1162332710788405,0.0,400.0,291.9895833333333,74.9
25228200.0,0.0,1.5,7.0,-1.6845481019119575,0.0,400.0,291.99305555555554,74.4
25228500.0,0.0,1.5,6.9,-2.355796482624271,0.0,400.0,291.99652777777777,74.5
25228800.0,0.0,1.5,6.8,-3.0491574066049907,0.0,400.0,292.0,74.7
25229100.0,0.0,1.5,6.8,-2.4717907999083195,0.0,400.0,292.00347222222223,74.9
25229400.0,0.0,1.5,6.6,-2.1441129254651514,0.0,400.0,292.00694444444446,75.3
25229700.0,0.0,1.5,6.6,-1.571693426886327,0.0,400.0,292.0104166666667,75.1
25230000.0,0.0,1.5,6.6,-1.0028707647001056,0.0,400.0,292.0138888888889,75.0
25230300.0,0.0,1.5,6.5,-0.5495585433488941,0.0,400.0,292.0173611111111,75.9
25230600.0,0.0,1.5,6.5,-0.002807919439305806,0.0,400.0,292.0208333333333,76.0
25230900.0,0.0,2.1,6.5,0.5566149970258607,0.0,400.0,292.02430555555554,76.1
25231200.0,0.0,2.1,6.5,1.1126286179517137,0.0,400.0,292.02777777777777,76.0
25231500.0,0.0,2.1,6.4,1.5571548513194102,0.0,400.0,292.03125,76.2
25231800.0,0.0,2.1,6.4,2.091766177776776,0.0,400.0,292.03472222222223,76.6
25232100.0,0.0,2.1,6.4,2.6388666730074988,0.0,400.0,292.03819444444446,76.8
25232400.0,0.0,2.1,6.4,3.1776502514281333,0.0,400.0,292.0416666666667,77.1
25232700.0,0.0,2.1,6.3,3.0722742288447193,0.0,400.0,292.0451388888889,77.3
25233000.0,0.0,2.1,6.3,3.0722742288447193,0.0,400.0,292.0486111111111,77.0
25233300.0,0.0,1.9,6.4,3.1776502514281333,0.0,400.0,292.0520833333333,76.9
25233600.0,0.0,1.9,6.3,3.0722742288447193,0.0,400.0,292.05555555555554,76.5
25233900.0,0.0,1.8,6.2,2.9668709508370057,0.0,400.0,292.05902777777777,76.9
25234200.0,0.0,1.8,6.3,3.0722742288447193,0.0,400.0,292.0625,76.2
25234500.0,0.0,1.8,6.2,2.9668709508370057,0.0,400.0,292.06597222222223,75.3
25234800.0,0.0,1.8,6.2,2.9668709508370057,0.0,400.0,292.06944444444446,74.8
25235100.0,0.0,1.8,6.2,2.9668709508370057,0.0,400.0,292.0729166666667,74.8
25235400.0,0.0,1.8,6.1,2.8614403489338542,0.0,400.0,292.0763888888889,74.5
25235700.0,0.0,1.8,6.0,2.755982354457501,0.0,400.0,292.0798611111111,74.4
25236000.0,0.0,1.8,6.0,2.755982354457501,0.0,400.0,292.0833333333333,75.0
25236300.0,0.0,1.8,5.8,2.5449839120382194,0.0,400.0,292.08680555555554,75.3
25236600.0,0.0,1.8,5.7,2.4394433257009496,0.0,400.0,292.09027777777777,75.8
25236900.0,0.0,1.8,5.6,2.3338750700003743,0.0,400.0,292.09375,76.3
25237200.0,0.0,1.8,5.6,2.3338750700003743,0.0,400.0,292.09722222222223,76.5
25237500.0,0.0,1.8,5.6,2.3338750700003743,0.0,400.0,292.10069444444446,75.9
25237800.0,0.0,1.8,5.5,2.228279075214971,0.0,400.0,292.1041666666667,76.1
25238100.0,0.0,1.8,5.5,2.228279075214971,0.0,400.0,292.1076388888889,76.2
25238400.0,0.0,1.8,5.5,2.228279075214971,0.0,400.0,292.1111111111111,76.4
25238700.0,0.0,1.8,5.4,2.1226552714123272,0.0,400.0,292.1145833333333,76.6
25239000.0,0.0,1.8,5.4,2.1226552714123272,0.0,400.0,292.11805555555554,76.3
25239300.0,0.0,1.8,5.4,2.1226552714123272,0.0,400.0,292.12152777777777,76.0
25239600.0,0.0,1.8,5.4,2.1226552714123272,0.0,400.0,292.125,75.9
25239900.0,0.0,1.8,5.4,2.1226552714123272,0.0,400.0,292.12847222222223,76.1
25240200.0,0.0,1.8,5.4,2.1226552714123272,0.0,400.0,292.13194444444446,76.0
25240500.0,0.0,1.8,5.3,2.0170035884478352,0.0,400.0,292.1354166666667,75.5
25240800.0,0.0,1.8,5.3,2.0170035884478352,0.0,400.0,292.1388888888889,76.1
25241100.0,0.0,1.8,5.2,1.9113239559641215,0.0,400.0,292.1423611111111,76.3
25241400.0,0.0,1.8,5.1,1.8056163033903658,0.0,400.0,292.1458333333333,76.2
25241700.0,0.0,1.8,5.1,1.8056163033903658,0.0,400.0,292.14930555555554,76.6
25242000.0,0.0,1.8,5.0,1.699880559941164,0.0,400.0,292.15277777777777,77.0
25242300.0,0.0,1.8,4.9,1.5941166546160161,0.0,400.0,292.15625,77.3
25242600.0,0.0,1.8,4.8,1.4883245161984178,0.0,400.0,292.15972222222223,77.6
25242900.0,0.0,1.8,4.8,1.4883245161984178,0.0,400.0,292.16319444444446,78.1
25243200.0,0.0,1.8,4.7,1.3825040732546654,0.0,400.0,292.1666666666667,78.5
25243500.0,0.0,1.8,4.6,1.2766552541336296,0.0,400.0,292.1701388888889,78.8
25243800.0,0.0,1.8,4.5,1.1707779869654473,0.0,400.0,292.1736111111111,79.2
25244100.0,0.0,1.8,4.5,1.1707779869654473,0.0,400.0,292.1770833333333,79.5
25244400.0,0.0,1.6,4.5,1.1707779869654473,0.0,400.0,292.18055555555554,79.7
25244700.0,0.0,1.6,4.4,1.064872199660897,0.0,400.0,292.18402777777777,79.7
25245000.0,0.0,1.6,4.4,1.064872199660897,0.0,400.0,292.1875,79.8
25245300.0,0.0,1.6,4.3,0.9589378199104885,0.0,400.0,292.19097222222223,80.0
25245600.0,0.0,1.6,4.3,0.9589378199104885,0.0,400.0,292.19444444444446,80.3
25245900.0,0.0,1.6,4.3,0.9589378199104885,0.0,400.0,292.1979166666667,80.5
25246200.0,0.0,1.6,4.4,1.064872199660897,0.0,400.0,292.2013888888889,80.5
25246500.0,0.0,1.6,4.4,1.064872199660897,0.0,400.0,292.2048611111111,80.8
25246800.0,0.0,1.6,4.4,1.064872199660897,0.0,400.0,292.2083333333333,80.8
25247100.0,0.0,1.6,4.4,1.064872199660897,0.0,400.0,292.21180555555554,81.0
25247400.0,0.0,2.1,4.4,1.064872199660897,0.0,400.0,292.21527777777777,81.1
25247700.0,0.0,2.1,4.4,1.064872199660897,0.0,400.0,292.21875,81.2
25248000.0,0.0,2.1,4.5,1.1707779869654473,0.0,400.0,292.22222222222223,81.2
25248300.0,0.0,2.6,4.5,1.1707779869654473,0.0,400.0,292.22569444444446,81.6
25248600.0,0.0,2.6,4.5,1.1707779869654473,0.0,400.0,292.2291666666667,81.7
25248900.0,0.0,2.6,4.5,1.1707779869654473,0.0,400.0,292.2326388888889,81.7
25249200.0,0.0,2.6,4.5,1.1707779869654473,0.0,400.0,292.2361111111111,81.8
25249500.0,0.0,2.6,4.5,1.1707779869654473,0.0,400.0,292.2395833333333,81.7
25249800.0,0.0,2.6,4.5,1.1707779869654473,0.0,400.0,292.24305555555554,81.9
25250100.0,0.0,2.6,4.3,0.9589378199104885,0.0,400.0,292.24652777777777,82.1
25250400.0,0.0,2.6,4.3,0.9589378199104885,0.0,400.0,292.25,82.5
25250700.0,0.0,2.6,4.2,0.8529747751836112,0.0,400.0,292.25347222222223,82.6
25251000.0,0.0,2.6,4.2,0.8529747751836112,0.0,400.0,292.25694444444446,82.8
25251300.0,0.0,2.6,4.1,0.7469829927276805,0.0,400.0,292.2604166666667,82.9
25251600.0,0.0,3.1,4.1,0.7469829927276805,0.0,400.0,292.2638888888889,83.0
25251900.0,0.0,3.1,4.0,0.6409623995671723,0.0,400.0,292.2673611111111,83.1
25252200.0,0.0,3.1,4.0,0.6409623995671723,0.0,400.0,292.2708333333333,82.8
25252500.0,0.0,3.1,4.0,0.6409623995671723,0.0,400.0,292.27430555555554,82.8
25252800.0,0.0,3.1,4.0,0.6409623995671723,0.0,400.0,292.27777777777777,82.9
25253100.0,0.0,3.1,4.0,0.6409623995671723,0.0,400.0,292.28125,83.1
25253400.0,0.0,2.6,3.9,0.5349129225029969,0.0,400.0,292.28472222222223,83.0
25253700.0,0.0,2.6,4.0,0.6409623995671723,0.0,400.0,292.28819444444446,82.7
25254000.0,0.0,2.6,4.0,0.6409623995671723,0.0,400.0,292.2916666666667,82.6
25254300.0,0.0,2.6,4.0,0.6409623995671723,0.0,400.0,292.2951388888889,82.7
25254600.0,0.0,2.6,4.0,0.6409623995671723,0.0,400.0,292.2986111111111,82.4
25254900.0,0.0,2.6,4.0,0.6409623995671723,0.0,400.0,292.3020833333333,82.8
25255200.0,0.0,2.6,4.0,0.6409623995671723,0.0,400.0,292.30555555555554,82.9
25255500.0,0.0,2.6,4.0,0.6409623995671723,0.0,400.0,292.30902777777777,82.5
25255800.0,0.0,2.6,4.0,0.6409623995671723,0.0,400.0,292.3125,82.7
25256100.0,0.0,2.6,3.9,0.5349129225029969,0.0,400.0,292.31597222222223,82.6
25256400.0,0.0,2.6,3.9,0.5349129225029969,0.0,400.0,292.31944444444446,82.6
25256700.0,0.0,2.6,3.8,0.4288344881115904,0.0,400.0,292.3229166666667,82.8
25257000.0,0.0,2.6,3.8,0.4288344881115904,0.0,400.0,292.3263888888889,82.9
25257300.0,0.0,2.6,3.8,0.4288344881115904,0.0,400.0,292.3298611111111,83.3
25257600.0,0.0,2.6,3.8,0.4288344881115904,0.0,400.0,292.3333333333333,83.3
25257900.0,1.0,2.6,3.8,-0.8929793113311462,0.0,400.0,292.33680555555554,83.0
25258200.0,2.0,2.7,3.7,-2.358694500413719,0.0,400.0,292.34027777777777,83.0
25258500.0,3.0,2.7,3.8,-3.6227298325802053,0.0,400.0,292.34375,83.3
25258800.0,7.0,3.2,3.8,-4.979091844316088,0.0,400.0,292.34722222222223,83.3
25259100.0,11.0,3.2,3.7,-6.516534425078362,0.0,400.0,292.35069444444446,83.5
25259400.0,14.0,3.6,3.8,-7.838260938628025,0.0,400.0,292.3541666666667,83.5
25259700.0,25.0,3.6,3.8,-9.261014436110997,0.0,400.0,292.3576388888889,83.5
25260000.0,33.0,3.6,3.9,-10.621735704197874,0.0,400.0,292.3611111111111,83.3
25260300.0,47.0,3.6,3.9,-12.133281680946254,0.0,400.0,292.3645833333333,83.4
25260600.0,40.0,3.6,3.9,-13.67155354246097,0.0,400.0,292.36805555555554,83.6
25260900.0,38.0,3.6,4.0,-15.054258299904745,0.0,400.0,292.37152777777777,83.2
25261200.0,45.0,3.6,4.0,-16.644917927918186,0.0,400.0,292.375,82.9
25261500.0,91.0,3.6,4.1,-16.274943297484754,0.0,400.0,292.37847222222223,83.0
25261800.0,107.0,3.6,4.3,-15.772789003065554,0.0,400.0,292.38194444444446,82.5
25262100.0,60.0,3.6,4.1,-15.826208081933714,0.0,400.0,292.3854166666667,82.5
25262400.0,72.0,3.6,4.1,-15.599483304548414,0.0,400.0,292.3888888888889,82.6
25262700.0,69.0,3.6,4.1,-15.373355716333549,0.0,400.0,292.3923611111111,82.5
25263000.0,74.0,3.6,4.1,-15.154257282939,0.0,400.0,292.3958333333333,82.6
25263300.0,78.0,3.6,4.3,-14.65367510932822,0.0,400.0,292.39930555555554,82.1
25263600.0,88.0,3.6,4.3,-14.430313304557274,0.0,400.0,292.40277777777777,81.7
25263900.0,88.0,3.6,4.4,-14.071015679247921,0.0,400.0,292.40625,81.3
25264200.0,95.0,3.6,4.4,-13.855627499372304,0.0,400.0,292.40972222222223,80.6
25264500.0,103.0,3.6,4.5,-13.499111798765568,0.0,400.0,292.41319444444446,80.3
25264800.0,113.0,3.6,4.5,-13.270762496605244,0.0,400.0,292.4166666666667,79.9
25265100.0,123.0,3.6,4.5,-12.209622946632294,0.0,400.0,292.4201388888889,79.5
25265400.0,119.0,3.6,4.7,-10.87073229380843,0.0,400.0,292.4236111111111,79.2
25265700.0,167.0,3.6,4.8,-9.681926230185638,0.0,400.0,292.4270833333333,78.7
25266000.0,217.0,4.1,5.1,-8.26030392144645,0.0,400.0,292.43055555555554,78.3
25266300.0,267.0,4.1,5.2,-7.138815986450197,0.0,400.0,292.43402777777777,77.4
25266600.0,297.0,4.9,5.2,-6.124376861153735,0.0,400.0,292.4375,76.6
25266900.0,297.0,5.0,5.4,-4.884075834366627,0.0,400.0,292.44097222222223,75.5
25267200.0,300.0,5.0,5.6,-3.6908480566110597,0.0,400.0,292.44444444444446,75.0
25267500.0,305.0,5.0,5.9,-2.373143167859041,0.0,400.0,292.4479166666667,75.1
25267800.0,313.0,5.0,5.8,-1.5277135460657405,0.0,400.0,292.4513888888889,74.6
25268100.0,320.0,4.5,5.8,-0.5778344769821615,0.0,400.0,292.4548611111111,73.8
25268400.0,327.0,4.5,6.0,0.5542305170515078,0.0,400.0,292.4583333333333,73.7
25268700.0,334.0,4.5,6.4,-0.29220192012502366,0.0,400.0,292.46180555555554,73.3
25269000.0,344.0,4.5,6.2,-1.8437378489691127,0.0,400.0,292.46527777777777,72.4
25269300.0,351.0,4.5,6.3,-3.0758046125313854,0.0,400.0,292.46875,71.7
25269600.0,366.0,4.7,6.5,-4.165447214665448,0.0,400.0,292.47222222222223,71.4
25269900.0,379.0,4.7,6.8,-5.183967535056468,0.0,400.0,292.47569444444446,71.3
25270200.0,390.0,4.7,7.0,-6.332492201721607,0.0,400.0,292.4791666666667,70.2
25270500.0,393.0,4.7,6.9,-7.829988514657998,0.0,400.0,292.4826388888889,70.1
25270800.0,368.0,4.7,6.9,-9.267206223932362,0.0,400.0,292.4861111111111,70.0
25271100.0,398.0,4.7,6.9,-10.728298316414964,0.0,400.0,292.4895833333333,70.0
25271400.0,413.0,4.7,7.2,-11.81029070515774,0.0,400.0,292.49305555555554,69.2
25271700.0,418.0,4.2,7.3,-13.13200813312136,0.0,400.0,292.49652777777777,68.8
25272000.0,423.0,4.2,7.9,-13.81847897228704,0.0,400.0,292.5,68.1
25272300.0,419.0,4.2,7.9,-12.955193028505732,0.0,400.0,292.50347222222223,66.2
25272600.0,436.0,4.7,8.0,-11.988915072320879,0.0,400.0,292.50694444444446,66.0
25272900.0,440.0,5.2,8.1,-11.010015982650941,0.0,400.0,292.5104166666667,65.6
25273200.0,441.0,5.2,8.0,-10.306326193393602,0.0,400.0,292.5138888888889,64.4
25273500.0,450.0,5.2,8.4,-8.956969720536279,0.0,400.0,292.5173611111111,64.4
25273800.0,452.0,5.2,8.5,-8.036829313909152,0.0,400.0,292.5208333333333,64.0
25274100.0,469.0,5.2,8.4,-7.356898608844688,0.0,400.0,292.52430555555554,63.8
25274400.0,479.0,5.2,8.7,-6.181433073472931,0.0,400.0,292.52777777777777,64.1
25274700.0,468.0,5.2,8.7,-5.392241223478322,0.0,400.0,292.53125,63.3
25275000.0,418.0,5.2,8.5,-4.876259913854085,0.0,400.0,292.53472222222223,63.9
25275300.0,368.0,5.2,8.6,-3.97709994525718,0.0,400.0,292.53819444444446,63.5
25275600.0,398.0,5.2,8.9,-2.8529791204579737,0.0,400.0,292.5416666666667,63.3
25275900.0,448.0,5.2,9.0,-2.3648346139058276,0.0,400.0,292.5451388888889,62.6
25276200.0,457.0,4.7,9.3,-1.6341000032464876,0.0,400.0,292.5486111111111,62.4
25276500.0,464.0,4.2,9.5,-1.0260144613505418,0.0,400.0,292.5520833333333,61.6
25276800.0,465.0,4.2,9.3,-0.885559629622378,0.0,400.0,292.55555555555554,61.9
25277100.0,441.0,4.2,9.6,-0.17844885980429126,0.0,400.0,292.55902777777777,61.5
25277400.0,444.0,4.4,9.6,0.19020668944915542,0.0,400.0,292.5625,61.6
25277700.0,416.0,4.4,10.0,1.012397264533945,0.0,400.0,292.56597222222223,61.5
25278000.0,440.0,4.4,10.0,1.365376613998535,0.0,400.0,292.56944444444446,60.9
25278300.0,433.0,4.4,10.1,1.8397408356892129,0.0,400.0,292.5729166666667,60.6
25278600.0,446.0,4.4,10.3,2.423185945802345,0.0,400.0,292.5763888888889,61.1
25278900.0,449.0,4.4,10.3,2.7806079118809635,0.0,400.0,292.5798611111111,60.7
25279200.0,428.0,4.7,10.3,3.1264928759740087,0.0,400.0,292.5833333333333,59.9
25279500.0,403.0,4.7,10.2,3.371132125657482,0.0,400.0,292.58680555555554,59.0
25279800.0,433.0,4.7,10.4,3.944014003446341,0.0,400.0,292.59027777777777,58.9
25280100.0,443.0,4.7,10.3,4.186546088307352,0.0,400.0,292.59375,58.4
25280400.0,415.0,4.7,10.5,4.743989365171899,0.0,400.0,292.59722222222223,59.3
25280700.0,396.0,4.7,10.6,5.2001110353089075,0.0,400.0,292.60069444444446,58.9
25281000.0,346.0,4.7,10.7,5.653852695895921,0.0,400.0,292.6041666666667,59.1
25281300.0,316.0,4.7,10.4,5.6683899226312064,0.0,400.0,292.6076388888889,59.0
25281600.0,304.0,4.7,10.7,6.332200509630582,0.0,400.0,292.6111111111111,59.0
25281900.0,254.0,4.7,10.6,6.568677247208029,0.0,400.0,292.6145833333333,58.8
25282200.0,204.0,4.2,10.6,6.910133714009362,0.0,400.0,292.61805555555554,59.5
25282500.0,181.0,4.2,10.5,7.135859529474487,0.0,400.0,292.62152777777777,59.2
25282800.0,188.0,4.2,10.5,7.475365373008117,0.0,400.0,292.625,59.3
25283100.0,200.0,4.9,10.5,7.135965509736877,0.0,400.0,292.62847222222223,59.1
25283400.0,213.0,4.9,10.6,6.910239915287093,0.0,400.0,292.63194444444446,59.5
25283700.0,213.0,4.9,10.7,6.674516661505265,0.0,400.0,292.6354166666667,59.2
25284000.0,214.0,4.4,10.7,6.332307336042334,0.0,400.0,292.6388888888889,59.1
25284300.0,211.0,4.4,10.9,6.202201296887949,0.0,400.0,292.6423611111111,59.5
25284600.0,202.0,3.9,10.9,5.868307825584225,0.0,400.0,292.6458333333333,59.2
25284900.0,210.0,3.9,11.1,5.738526730296144,0.0,400.0,292.64930555555554,58.7
25285200.0,213.0,3.9,10.8,5.0689066832673575,0.0,400.0,292.65277777777777,58.9
25285500.0,217.0,4.4,10.9,4.8295271938761175,0.0,400.0,292.65625,58.9
25285800.0,204.0,4.4,10.9,4.490650816389291,0.0,400.0,292.65972222222223,59.3
25286100.0,222.0,4.4,10.9,4.140506469256593,0.0,400.0,292.66319444444446,59.2
25286400.0,264.0,4.4,11.1,4.015937048935257,0.0,400.0,292.6666666666667,59.0
25286700.0,254.0,5.0,11.1,4.356343637291104,0.0,400.0,292.6701388888889,59.5
25287000.0,204.0,5.0,10.9,4.48721342938461,0.0,400.0,292.6736111111111,59.5
