co2_air,temp_air,rh_air,pipe_temp,24CanTemp,cFruit,tSum,uBoil,uCo2,uThScr,uVent,uLamp,uBlScr,glob_rad,temp_out,rh_out,co2_out,wind_speed,timestep,day of year sin,day of year cos,hour of day sin,hour of day cos,Rewards,EPI,Revenue,Heat costs,CO2 costs,Elec costs,temp_violation,co2_violation,rh_violation,episode
407.1716611526789,15.10149748490543,97.68323852432118,17.396062336106876,20.452199611766073,55335.86272268109,3097.9655138884377,0.10000000238364182,6.400560470520844e-09,-1.916798442191947e-09,0.09999997785385628,2.385090000500689e-09,0.08260851836004063,14.999999882618567,12.399999719624493,83.10000115025728,399.99999999999966,-2.8855130285165842e-08,1.3079973541607615e-05,0.849911595277392,0.5269253301431287,0.06540313051048828,0.9978589432490843,-0.21587098407579064,-0.0003437785460153245,-5.127854165673488e-05,0.0002925000043585896,0.0,0.0,0.0,0.0,12.683239686181295,0.0
408.45430695053744,14.287598064134578,96.55590261105202,19.002203093286017,20.39180273281706,55333.89686546414,3098.1178539807547,0.20000000060622958,6.400560470520844e-09,-1.916798442191947e-09,0.19999998512323547,2.385090000500689e-09,0.16016191174648609,14.999999882618567,12.299999687067043,82.79999907068915,399.99999999999966,-2.8855130285165842e-08,0.9999540879025517,0.8500060625528518,0.5267729198842805,0.1305261871392341,0.9914448400016841,-0.20258690683422853,-0.0006322034686760161,-4.720345995883689e-05,0.0005850000087171792,0.0,0.0,0.7124017333785169,0.0,11.555902969031322,0.0
409.2206182109078,13.818384658525666,95.25621055222433,21.236817265109178,20.32514762753187,55332.08429146098,3098.2632830347375,0.3000000034444112,6.400560470520844e-09,-1.916798442191947e-09,0.2999999923926147,2.385090000500689e-09,0.23877569870275245,14.999999882618567,12.200000333235167,82.60000014223576,399.99999999999966,-2.8855130285165842e-08,2.0000916637509363,0.8501005104722467,0.5266204753296945,0.1950903272061016,0.9807852678711493,-0.16161953471427848,-0.0009210221615007031,-4.352214842493413e-05,0.0008775000130757689,0.0,0.0,1.1816153334762092,0.0,10.256210514763438,0.0
409.516471177349,13.575864018192991,94.07485924067134,24.00531280538861,20.255041955009816,55330.409672350244,3098.404513447151,0.4000000062825928,6.400560470520844e-09,-1.916798442191947e-09,0.39999999966199395,2.385090000500689e-09,0.32377111320226154,14.999999882618567,12.100000300677713,82.40000121378235,399.99999999999966,-2.8855130285165842e-08,3.0000326716794916,0.8501949196795114,0.5264680307751085,0.2588190373125963,0.9659258317393532,-0.11344638937879237,-0.0012101945951119412,-4.0194577677582854e-05,0.0011700000174343585,0.0,0.0,1.424135967534058,0.0,9.074859913613949,0.0
409.4933378375118,13.494990204250804,92.9604140445689,27.214442562680496,20.183506535310645,55328.85767981054,3098.543588804601,0.5000000137363683,6.400560470520844e-09,-1.916798442191947e-09,0.5000000069313733,2.385090000500689e-09,0.42021084055621555,14.999999882618567,11.999884884772554,83.0002290441262,400.0000000001298,-2.8855130285165842e-08,3.9999736796085017,0.8502893095307111,0.5263155862205225,0.3214394601396811,0.9469300918298306,-0.05897288429313252,-0.001499683040330128,-3.7183018537180024e-05,0.0014625000217929481,0.0,0.0,1.5050096872160452,0.0,7.960414528428274,0.0
409.31805498852935,13.536071098093778,91.75066555853843,30.775168981410385,20.111985458376186,55327.42064968119,3098.681958195769,0.6000000119589561,6.400560470520844e-09,-1.916798442191947e-09,0.6000000142007524,2.385090000500689e-09,0.5202108433395153,14.999999882618567,11.900000235562812,84.10071842257953,399.99999999999966,-2.8855130285165842e-08,4.999914687537057,0.8503836800258457,0.5261631073701988,0.38268344807297994,0.9238795637077778,0.00996596031106689,-0.0017895431976818362,-3.454317153029842e-05,0.0017550000261515378,0.0,0.0,1.4639288986382368,0.0,6.750665605706402,0.0
409.29617334094445,13.726630812895035,90.42787338117957,34.60620794555282,20.041893625363944,55326.07558948012,3098.820996397098,0.7000000101815438,6.400560470520844e-09,-1.916798442191947e-09,0.6899038666042469,2.385090000500689e-09,0.620210846122815,14.999999882618567,11.900000235562812,84.89999888011397,399.99999999999966,-2.8855130285165842e-08,6.000052263385442,0.8504780118088503,0.5260105942241371,0.44228866950924206,0.8968727067115089,0.09638852385813063,-0.0020797596452279826,-3.225961471785558e-05,0.0020475000305101273,0.0,0.0,1.2733690310616925,0.0,5.427873556796001,0.0
409.65838896358775,14.050746385549248,89.21159064511794,38.65203086848176,19.974602280068662,55324.80717088594,3098.9621153411517,0.8000000268665071,6.400560470520844e-09,-1.916798442191947e-09,0.7558251239577379,2.385090000500689e-09,0.7202108395057125,14.999999882618567,11.899998878111663,85.99999913142106,400.0000000005944,-2.8855130285165842e-08,6.999993271313997,0.8505723145577573,0.5258580810780755,0.5000000207141149,0.8660254297367271,0.18458928685598408,-0.002370476147308247,-3.0476112439529968e-05,0.002340000034868717,0.0,0.0,0.9492534589319401,0.0,4.211590297809408,0.0
410.672523806498,14.42503906458596,87.55102991022775,42.37536401656075,19.91100331599074,55323.58090517556,3099.106243930932,0.8479854023349844,6.400560470520844e-09,-1.916798442191947e-09,0.8013162389725941,2.385090000500689e-09,0.8202108516894144,14.999999882618567,11.70000017044791,85.80000757674374,399.99999999999966,-2.8855130285165842e-08,7.999934279243007,0.8506665979505992,0.5257055679320138,0.5555702369247625,0.831469573883709,0.3133015412260467,-0.002509783217985649,-2.942586338566616e-05,0.0024803573545999825,0.0,0.0,0.5749609663150128,0.0,2.5510301377097306,0.0
412.7361911195452,15.061589887803049,86.33689368404478,45.440210921553096,19.85261681456225,55322.36996778656,3099.2549427234817,0.8513471424353861,6.400560470520844e-09,-1.916798442191947e-09,0.8484938295585599,2.385090000500689e-09,0.8931179646808883,14.999999882618567,11.699998134271185,87.00000114746415,400.00000000098345,-2.8855130285165842e-08,9.000071855091392,0.8507608523093435,0.5255530204902145,0.6087614095701588,0.7933533339441975,0.43210345855228277,-0.0025192372123378445,-2.9046870635880616e-05,0.002490190341701964,0.0,0.0,0.0,0.0,1.3368929858175846,0.0
