co2_air,temp_air,rh_air,pipe_temp,24CanTemp,cFruit,tSum,uBoil,uCo2,uThScr,uVent,uLamp,uBlScr,glob_rad,temp_out,rh_out,co2_out,wind_speed,timestep,day of year sin,day of year cos,hour of day sin,hour of day cos,Rewards,EPI,Revenue,Heat costs,CO2 costs,Elec costs,temp_violation,co2_violation,rh_violation,episode
397.72172194005384,16.713946837966162,74.02693201817482,22.34138674325998,16.163016772511867,59600.415275447864,3175.007223879469,0.2739261425644707,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,2.2464551885370554e-09,15.000000510658635,19.480436864498596,50.254966811243214,400.00000140621177,0.09531860636258616,455.99991624548056,0.8901093121160878,0.45574708005763925,-0.9978589117117181,0.06540312963027553,0.6291419600395758,-0.0003545379868788297,0.00044669598023541025,0.00080123396711424,0.0,0.0,0.0,0.0,0.0,0.0
398.2598503965619,16.575844991032863,76.20500452163671,24.871875660926186,16.15164365420236,59617.32438741746,3175.1641777983605,0.3594320581359231,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,2.2464551885370554e-09,15.000000510658635,18.999999988372103,52.95009149012211,400.0000000000002,0.09529905136909633,457.0000123849086,0.8901910194512475,0.4555874632323007,-0.9914448352572409,0.13052619024014725,0.6146357250987194,-0.0006455301613842021,0.00040580861490993993,0.001051338776294142,0.0,0.0,0.0,0.0,0.0,0.0
398.72666523531655,16.538624360171355,77.37868168149089,27.644693322357956,16.140857061202713,59632.89848741086,3175.321581441948,0.42920182187971734,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,2.2464551885370554e-09,15.000000510658635,18.686868010093892,54.55510859198272,400.0000000000002,2.05511638817768e-08,457.99991005318407,0.8902726977194078,0.4554278464069621,-0.9807852755373856,0.1950903270059758,0.6028668730664721,-0.0008816109816837709,0.0003738043497953912,0.001255415331479162,0.0,0.0,0.0,0.0,0.0,0.0
399.2038499947292,16.539100254542564,78.44539473067826,30.24225279001885,16.130945589027288,59647.41518305862,3175.479734626695,0.4600923796231745,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,2.2464551885370554e-09,15.000000510658635,18.399999980724633,55.95460016031335,400.0000000000002,0.09525976984708562,459.0000061926121,0.8903543517650685,0.4552681949575833,-0.965925831250714,0.25881903645954785,0.5970951157474167,-0.000997391280282056,0.00034837893854663705,0.001345770218828693,0.0,0.0,0.0,0.0,0.0,0.0
399.6362583349227,16.641491235930765,79.07648907270129,32.76745180654137,16.122390400689167,59661.07722150666,3175.6391620314143,0.5001625854620096,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,2.2464551885370554e-09,15.000000510658635,18.280851782483847,56.88555787292886,400.00000041129096,2.05511638817768e-08,459.9999038608871,0.8904359718992301,0.45510854350820457,-0.9469301382889348,0.32143945590127243,0.5902332833999875,-0.0011350382661478363,0.00032793729412055104,0.0014629755602683873,0.0,0.0,0.0,0.0,0.0,0.0
401.1599936549153,16.615277646056768,86.46260731643008,35.33485857516279,16.116738429521405,59674.06239640602,3175.8014376925416,0.5542448783021813,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,2.2464551885370554e-09,15.000000510658635,17.57356403721537,62.05370474488929,399.99999999999886,0.7581752499020149,461.00000000031514,0.8905175678108922,0.4549488574347856,-0.9238795325931061,0.38268342243707404,0.48402639116217305,-0.0013095532135869142,0.00031161303209897596,0.00162116624568589,0.0,0.0,0.0,0.0,1.4626073573830638,0.0
402.09639698000217,16.833049391029988,85.12520926685603,38.2721976294369,16.114731686941724,59686.492356044255,3175.967273674178,0.6435295178611457,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,2.2464551885370554e-09,15.000000510658635,16.97249172792982,67.70978141388845,400.0000016701908,0.9673834900792213,462.00009613974316,0.8905991298110552,0.4547891713613666,-0.8968727130098378,0.44228867427397284,0.5595049596240755,-0.0015839977404500244,0.0002983261311494861,0.0018823238715995104,0.0,0.0,0.0,0.0,0.1252090444752838,0.0
403.46300146482747,17.061083782613977,87.45259078700317,41.337114258901764,16.11511771700723,59698.441960906,3176.1355456645847,0.7169707073245543,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,0.012780237067220479,15.000000510658635,16.586724559050438,71.28630739268401,400.0000000000002,0.0851963242060716,462.99999380801864,0.8906806675887186,0.45462945066390736,-0.8660254041474956,0.5000000098649428,0.3930608179759328,-0.0018103801770899446,0.00028675916080176826,0.002097139337891713,0.0,0.0,0.0,0.0,2.452590492596883,0.0
403.82010540087265,17.139823415689094,86.07580839344763,44.203496033826,16.11735922315109,59709.95799879417,3176.305654030833,0.7593181588208515,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,0.03882373360685393,15.000000510658635,16.28669610849041,73.05721169593541,400.0000000000002,2.05511638817768e-08,464.00008994744667,0.8907621714548828,0.4544697299664482,-0.8314695978026564,0.5555702152247979,0.4781541079052609,-0.0019446233843764058,0.00027638226600049527,0.002221005650376901,0.0,0.0,0.0,0.0,1.075808882136272,0.0
403.9803211853695,17.074957498932257,85.04638174711725,45.879407391216134,16.119020980928937,59721.02799296132,3176.4752002412115,0.6921960755201224,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,0.10395657974199338,15.000000510658635,15.98666731776014,73.61982657491157,400.0000000000002,2.05511638817768e-08,464.9999876157217,0.8908436510985475,0.454310009268989,-0.7933533001022608,0.6087614338286612,0.5560394808837482,-0.0017589321969558368,0.0002657413274965365,0.0020246735244523733,0.0,0.0,0.0,0.0,0.04638150554367826,0.0
404.1822769211763,16.94658549391126,84.44993579112503,46.656648710631785,16.119467108421002,59731.61763235198,3176.6435846627924,0.6327057847354218,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,0.1847341621548018,15.000000510658635,15.68663852702987,74.15344763026275,400.0000000000002,0.09512134107738035,466.0000837551497,0.8909251016752129,0.45415025394748965,-0.7518397729300699,0.6593457988727961,0.5672266147418322,-0.0015965474425989668,0.00025411698495154267,0.0018506644275505094,0.0,0.0,0.0,0.0,0.0,0.0
404.4728745550487,16.804649313678905,84.17577265615395,47.149014711597516,16.11858955812635,59741.673890789534,3176.810619910285,0.6216349654840084,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,0.2727849563700379,15.000000510658635,15.386610076469843,74.91934865211927,400.0000000000002,2.05511638817768e-08,466.9999814234252,0.8910065231848789,0.4539904986259902,-0.707106775353121,0.707106782097714,0.568205607533828,-0.0015769090427985065,0.0002413732238844386,0.001818282266682945,0.0,0.0,0.0,0.0,0.0,0.0
404.8413894864635,16.685728071080767,83.82651428929988,48.038970896965225,16.11654765215879,59751.159338031655,3176.9764558919214,0.6800678209641645,1.9414726909472435e-09,0.015936585379130314,0.9999999942665405,3.927353026123015e-10,0.3632392532996375,15.000000510658635,15.086581285739573,75.64025646092475,400.0000000000002,2.05511638817768e-08,468.0000775628532,0.8910879156275456,0.4538307086804506,-0.6593458050481852,0.7518397838982842,0.5589990451443888,-0.001761590844819846,0.00022760752189572667,0.0019891983667155726,0.0,0.0,0.0,0.0,0.0,0.0
405.25672726336916,16.57557959191055,83.58610059082561,48.66051339385211,16.11361464200888,59760.03030546231,3177.1413924241665,0.6733734782634786,1.9414726909472435e-09,0.0702585697154311,0.9999999942665405,3.927353026123015e-10,0.4553701714270367,15.000000510658635,14.786552495009305,76.53732715825173,400.0000000000002,2.05511638817768e-08,468.99997523112825,0.8911692790032131,0.45367091873491106,-0.6087614240141717,0.7933533556946747,0.5592448349072358,-0.0017566603512869914,0.00021295703372277783,0.001969617385009769,0.0,0.0,0.0,0.0,0.0,0.0
405.7302044699481,16.541977509357245,83.60981685628005,48.84089735641772,16.110375390717245,59768.27119714717,3177.305991662889,0.6401758728931902,1.9414726909472435e-09,0.11166227221470129,0.9999999942665405,3.927353026123015e-10,0.545850596865402,15.000000510658635,14.596612658781376,77.70677707533368,400.0000008219144,2.05511638817768e-08,470.00007137055627,0.891250618156381,0.45351112878937144,-0.5555702471407375,0.8314695792888516,0.5633263739639898,-0.001674785493317584,0.00019772888874536147,0.0018725143820629456,0.0,0.0,0.0,0.0,0.0,0.0
406.2730585891182,16.539132905018782,83.38692914381211,49.21792146073352,16.107254032675158,59775.86329796511,3177.470665855728,0.667086526345637,1.9414726909472435e-09,0.12526074543131535,0.9999999942665405,3.927353026123015e-10,0.6359372296729205,15.000000510658635,14.395021311503406,78.30119531889565,400.0000022894154,2.05511638817768e-08,470.99996903883175,0.8913319233980497,0.45335130421979164,-0.5000000150628451,0.866025415687686,0.5586296495839632,-0.0017690008459551607,0.0001822272624998004,0.001951228108454961,0.0,0.0,0.0,0.0,0.0,0.0
406.9623750793141,16.625640980169614,82.40038497885142,49.48700354909994,16.104695288839174,59782.809727102955,3177.6358647273787,0.6634729257779396,1.9414726909472435e-09,0.12393675304017181,0.9999999942665405,3.927353026123015e-10,0.7232087874746622,15.000000510658635,14.299999857598127,76.81635660816374,400.0000000000002,2.05511638817768e-08,472.0000651782598,0.8914131995727189,0.45319147965021184,-0.4422887091582944,0.8968727472536772,0.5583822387826071,-0.0017739638571966207,0.00016669446228293234,0.0019406583194795531,0.0,0.0,0.0,0.0,0.0,0.0
408.0581495915214,16.882977258905868,82.4072259377397,49.10409442120134,16.10411886501165,59789.11672293445,3177.8030498831035,0.5940871175436208,1.9414726909472435e-09,0.12224005415007574,0.9999999942665405,3.927353026123015e-10,0.8114254052642098,15.000000510658635,14.299999857598127,77.88996258723668,400.0000000000002,2.05511638817768e-08,472.9999628465348,0.8914944515248888,0.45303162045659184,-0.38268341368740844,0.9238795579251708,0.5677352247795145,-0.0015863448268655339,0.00015136001522390868,0.0017377048420894425,0.0,0.0,0.0,0.0,0.0,0.0
410.21023729138483,17.385905859614816,82.32700881145688,48.492655537339076,16.107675481862273,59794.79988139389,3177.974357515208,0.5528048580288272,1.9414726909472435e-09,0.06021305142526712,0.9999999942665405,3.927353026123015e-10,0.8990686296618366,15.000000510658635,14.29655699460217,77.90946468520968,400.00000083681414,2.05511638817768e-08,474.0000589859628,0.8915756744100594,0.45287176126297185,-0.3214394729335395,0.9469301018192477,0.5730084013160905,-0.0014805659591451987,0.00013638826468389013,0.0016169542238290888,0.0,0.0,0.0,0.0,0.0,0.0
415.3277446546885,18.358024448415453,82.57337628564059,48.16272531840466,16.118770234006625,59799.87479841557,3178.1533104671435,0.5572350092288881,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,0.9852051250445085,15.000000510658635,13.986380585451553,76.82269098004129,400.0000000000002,2.05511638817768e-08,474.9999566542383,0.8916568633837306,0.45271186744531167,-0.2588190372704447,0.9659258305476107,0.5716374768916695,-0.0015080664291824797,0.00012184595113870454,0.0016299123803211841,0.0,0.0,0.0,0.0,0.0,0.0
419.328217127113,18.783675756092983,83.75454773125315,48.251385093392365,16.135935977035423,59804.39138098926,3178.3384471336485,0.5857256919458156,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,1.0000000035995797,15.000000510658635,13.799999950441556,75.3607636702681,400.0000000000002,2.05511638817768e-08,476.0000527936663,0.8917380281349024,0.4525519736276514,-0.19509032566022946,0.9807853089151394,0.5668114546511506,-0.0016048754710672655,0.00010837216811219696,0.0017132476391794624,0.0,0.0,0.0,0.0,0.0,0.0
422.3592219457385,19.021358500202407,84.64533376803968,48.90056756915456,16.15606938213455,59808.408893665306,3178.5267693500837,0.6450408451297027,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,1.0000000035995797,15.000000510658635,13.799999950441556,75.19410602662455,400.0000000000002,2.05511638817768e-08,476.99995046194135,0.891819163819075,0.45239207980999124,-0.1305261927922097,0.991444889331445,0.5575674874605222,-0.0017903076059268205,9.64368651130353e-05,0.0018867444710398559,0.0,0.0,0.0,0.0,0.0,0.0
424.7386747490053,19.215208299200718,84.91913567590744,49.59596825339885,16.17824609973675,59811.98036262033,3178.717377667056,0.6621432486083945,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,1.0000000035995797,15.000000510658635,13.79650095935605,74.36769909442589,400.000000853047,2.05511638817768e-08,478.0000466013694,0.8919002704362481,0.4522321513682908,-0.06540312818726425,0.9978589647152026,0.5545403760297465,-0.0018510308563982835,8.573812327987979e-05,0.0019367689796781632,0.0,0.0,0.0,0.0,0.0,0.0
426.56413929215927,19.33983316046249,85.04961631814992,50.43471423277832,16.20159446142316,59815.19312508642,3178.909372635175,0.6912368525764736,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,1.0000000035995797,15.000000510658635,13.60000025971512,75.33628035203516,400.0000000000002,2.05511638817768e-08,478.9999442696444,0.8919813479864219,0.4520721883025502,-7.46239970316441e-13,0.9999999684941511,0.5465586645347058,-0.0019447898091963724,7.707798553921748e-05,0.00202186779473559,0.0,0.0,0.0,0.0,0.04961608617593072,0.0
428.00835615190937,19.46862687420056,85.0249128554978,51.257642327980136,16.225910775277796,59818.06277699788,3179.1025668691495,0.7071598134709334,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,1.0000000035995797,15.000000510658635,13.499999734011421,77.23998769905839,400.0000000000002,0.09483899441699029,480.0000404090729,0.8920623964695964,0.4519122598608498,0.06540312856645782,0.9978589647152026,0.545476244611729,-0.001999539258500794,6.890324295870959e-05,0.0020684425014595035,0.0,0.0,0.0,0.0,0.024912708076911372,0.0
429.1305096601212,19.596354404251276,84.96017672269504,51.70662260194614,16.251292220118078,59820.6142718496,3179.2971102772117,0.6830514005120863,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,1.0000000035995797,15.000000510658635,13.499999734011421,78.30789348085386,400.0000000000002,0.09481858174834734,480.9999380773479,0.8921434158857715,0.4517522967951092,0.13052618790353146,0.991444889331445,0.5502691404183477,-0.0019367109893516754,6.121434237709036e-05,0.0019979253317287658,0.0,0.0,0.0,0.0,0.0,0.0
429.98565940044597,19.69484629147748,85.07885571071505,51.83794309094292,16.27748894408975,59822.90375500504,3179.492740519956,0.6556684645783253,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,1.0000000035995797,15.000000510658635,13.505202297657322,79.97528352888868,400.0000023997775,2.05511638817768e-08,482.00003421677593,0.8922244062349473,0.4515922991053284,0.19509032077155122,0.9807853089151394,0.5486922897566849,-0.0018628874039205837,5.494284449511906e-05,0.0019178302484157029,0.0,0.0,0.0,0.0,0.0788553925864619,0.0
430.6914264020794,19.813461538463844,85.06437603405885,52.23543283273915,16.30449736692059,59824.94058402481,3179.6894575973824,0.6864675265821635,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,1.0000000035995797,15.000000510658635,13.594777285854839,80.40007235713463,400.0000024087172,2.05511638817768e-08,482.99993188505096,0.8923053675171236,0.4514323014155476,0.2588190534532538,0.9659258305476107,0.5448660585933385,-0.001959004479249241,4.891303911153226e-05,0.0020079175183607733,0.0,0.0,0.0,0.0,0.06437595423177811,0.0
431.1079570770922,19.851208270643934,85.00341690126149,52.48134007261348,16.33194258296235,59826.749712403776,3179.8868867389106,0.6776379009646014,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,1.0000000035995797,15.000000510658635,13.399999888648203,80.4065050506556,400.0000000000002,2.05511638817768e-08,484.00002802447943,0.8923863045768007,0.45127230372576677,0.3214394680448613,0.9469301018192477,0.5499425693206151,-0.0019386922397993621,4.3398646283370896e-05,0.001982090886082733,0.0,0.0,0.0,0.0,0.0034170583539747668,0.0
431.43814106654725,19.901382749937934,84.93615453200653,52.64386716610457,16.35956067500562,59828.33114014194,3180.084803082193,0.6734768228617607,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,1.0000000035995797,15.000000510658635,13.39473609435916,81.11053717838801,400.0000024300195,2.05511638817768e-08,484.99992569275446,0.8924672077249783,0.4511122714119457,0.38268345094170486,0.9238795579251708,0.5505034042620952,-0.0019320117034530267,3.790797767112962e-05,0.0019699196811241563,0.0,0.0,0.0,0.0,0.0,0.0
431.62719181373996,19.904718730263077,84.97902524702104,52.48449214420508,16.387154088743944,59829.731655042204,3180.282944287823,0.6404080677543418,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,1.0000000035995797,15.000000510658635,13.300000043284985,81.59999952563672,400.0000000000002,2.05511638817768e-08,486.0000218321825,0.8925480866506567,0.4509522390981247,0.4422887042696162,0.8968727472536772,0.5551134892657754,-0.0018395343193940352,3.365925692673772e-05,0.001873193576320773,0.0,0.0,0.0,0.0,0.0,0.0
431.70341864070275,19.860821966239303,85.09526036307493,52.04983498582011,16.414295109513812,59830.948137917716,3180.4809355852212,0.6054992500215277,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,1.0000000035995797,15.000000510658635,13.200000197921767,81.80000049660619,400.0000000000002,2.05511638817768e-08,486.9999195004575,0.8926289316648357,0.4507921721602635,0.5000000101741667,0.866025415687686,0.5536301131652467,-0.001741897602714831,2.9187707960139958e-05,0.001771085310674971,0.0,0.0,0.0,0.0,0.09525988067784397,0.0
431.58606553514613,19.70051037388011,85.25499216423769,51.246421975802406,16.44020924771378,59831.999303889635,3180.6779524791114,0.5555711534204285,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,1.0000000035995797,15.000000510658635,12.883118693176515,81.3064110983748,399.99999901496153,2.05511638817768e-08,488.00001563988553,0.8927097524565153,0.45063210522240227,0.5555702422520592,0.8314695792888516,0.5500648083703842,-0.0015998032616962444,2.524233785353135e-05,0.0016250455995497758,0.0,0.0,0.0,0.0,0.2549925106814044,0.0
431.39033455855315,19.476300363128097,85.19039958096785,50.687047973191945,16.463975222581357,59832.89139133167,3180.8730955201017,0.5667521213727198,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,1.0000000035995797,15.000000510658635,12.49999991969828,79.93655954962642,400.0000000000002,2.05511638817768e-08,488.999913308161,0.8927905441811955,0.450472038284541,0.6087614191254933,0.7933533556946747,0.5525498014299366,-0.001636335654050228,2.141429331398103e-05,0.001657749947364209,0.0,0.0,0.0,0.0,0.1904000004567763,0.0
431.52968419487564,19.453753784262858,85.18179602207705,50.715509755205275,16.4864003855023,59833.630638617564,3181.0671517264104,0.6208495193206538,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,1.0000000035995797,15.000000510658635,12.700000290765196,82.77238925985702,400.0000000000002,2.05511638817768e-08,490.00000944758904,0.8928713068388764,0.45031193672263964,0.6593458001595068,0.7518397838982842,0.5450501020096001,-0.0017982836413969056,1.770117658737581e-05,0.0018159848179842813,0.0,0.0,0.0,0.0,0.1817965881585053,0.0
431.72574433479656,19.488863591477813,85.2543261885358,50.738907403659226,16.508766346064732,59834.22952249474,3181.261357840951,0.6206131059158929,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,1.0000000035995797,15.000000510658635,12.796315412092035,84.19991874267858,400.0000009031662,2.05511638817768e-08,490.99990711586406,0.892952040429558,0.450151800536698,0.7071067704644427,0.707106782097714,0.5400860972506345,-0.0018008653736495614,1.4427945361181626e-05,0.0018152933190107431,0.0,0.0,0.0,0.0,0.25432613264780457,0.0
431.71427337556474,19.420806580884044,85.35700881671987,50.653996877210076,16.53069986088966,59834.70051971064,3181.455376570201,0.6094194434521873,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,1.0000000035995797,15.000000510658635,12.49999991969828,84.80853708959197,400.0000000000002,2.05511638817768e-08,492.0000032552921,0.8930327449532401,0.4499916989747966,0.7518397680413915,0.6593457988727961,0.5347146034376068,-0.0017712970390105474,1.1254832415492272e-05,0.0017825518714260397,0.0,0.0,0.0,0.0,0.35700868128323293,0.0
431.7390818287137,19.38424535511848,85.22561981185927,50.89432863935026,16.551880879213922,59835.04363026527,3181.6488706206396,0.6446039828624726,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,1.0000000035995797,15.000000510658635,12.385864640194765,84.97267524112279,400.0000000000002,2.05511638817768e-08,492.99990092356757,0.893113420409923,0.44983156278885494,0.7933533794995318,0.6087614338286612,0.5381943041201736,-0.0018772038571489831,8.26279335154686e-06,0.0018854666505005299,0.0,0.0,0.0,0.0,0.22561984625690457,0.0
431.72556827069087,19.334552766756616,85.07103343780668,51.01693253639647,16.572382029416854,59835.27133090607,3181.841877469324,0.6379512812696723,1.9414726909472435e-09,-5.324899549075113e-09,0.9999999942665405,3.927353026123015e-10,1.0000000035995797,15.000000510658635,12.199999703268146,85.21678084329085,400.0000000000002,2.05511638817768e-08,493.9999970629956,0.8931940667996066,0.44967139197887307,0.831469592913978,0.5555702152247979,0.5493292304902928,-0.0018605709812617715,5.436571406316943e-06,0.0018660075526680884,0.0,0.0,0.0,0.0,0.07103341946722708,0.0
